transaction_id,transaction_date_time,transaction_qty,product_id,unit_price,product_cate_id,product_type_id,product_detail
121092,6/7/2023 9:04:12,2,44,2.5,9,7,Peppermint Rg
121097,6/7/2023 9:06:26,2,24,3,3,1,Our Old Time Diner Blend Lg
121110,6/7/2023 9:15:07,2,57,3.1,9,4,Spicy Eye Opener Chai Lg
121117,6/7/2023 9:18:36,2,43,3,9,7,Lemon Grass Lg
121118,6/7/2023 9:18:50,2,42,2.5,9,7,Lemon Grass Rg
121128,6/7/2023 9:22:17,2,46,2.5,9,12,Serenity Green Tea Rg
121132,6/7/2023 9:23:04,2,50,2.5,9,5,Earl Grey Rg
121138,6/7/2023 9:25:31,2,29,2.5,3,13,Columbian Medium Roast Rg
121144,6/7/2023 9:27:50,2,84,0.8,6,15,Chocolate syrup
121146,6/7/2023 9:28:39,2,23,2.5,3,1,Our Old Time Diner Blend Rg
121173,6/7/2023 9:40:48,2,53,3,9,4,Traditional Blend Chai Lg
121190,6/7/2023 9:47:14,2,52,2.5,9,4,Traditional Blend Chai Rg
121194,6/7/2023 9:48:19,2,47,3,9,12,Serenity Green Tea Lg
121207,6/7/2023 9:54:42,2,51,3,9,5,Earl Grey Lg
121211,6/7/2023 9:57:04,2,50,2.5,9,5,Earl Grey Rg
121212,6/7/2023 9:57:15,2,52,2.5,9,4,Traditional Blend Chai Rg
121221,6/7/2023 10:00:01,2,43,3,9,7,Lemon Grass Lg
121223,6/7/2023 10:00:06,2,53,3,9,4,Traditional Blend Chai Lg
121224,6/7/2023 10:00:32,2,25,2.2,3,9,Brazilian Sm
121230,6/7/2023 10:01:19,2,29,2.5,3,13,Columbian Medium Roast Rg
121254,6/7/2023 10:07:32,2,23,2.5,3,1,Our Old Time Diner Blend Rg
121276,6/7/2023 10:15:31,2,51,3,9,5,Earl Grey Lg
121298,6/7/2023 10:25:30,2,28,2,3,13,Columbian Medium Roast Sm
121299,6/7/2023 10:25:49,2,37,3,3,3,Espresso shot
121302,6/7/2023 10:26:18,2,58,3.5,5,11,Dark chocolate Rg
121303,6/7/2023 10:26:49,2,47,3,9,12,Serenity Green Tea Lg
121307,6/7/2023 10:28:43,2,43,3,9,7,Lemon Grass Lg
121313,6/7/2023 10:29:31,2,51,3,9,5,Earl Grey Lg
121316,6/7/2023 10:30:14,2,22,2,3,1,Our Old Time Diner Blend Sm
121324,6/7/2023 10:32:22,2,44,2.5,9,7,Peppermint Rg
121334,6/7/2023 10:35:10,2,53,3,9,4,Traditional Blend Chai Lg
121336,6/7/2023 10:35:30,2,51,3,9,5,Earl Grey Lg
121342,6/7/2023 10:37:13,2,23,2.5,3,1,Our Old Time Diner Blend Rg
121344,6/7/2023 10:37:20,2,27,3.5,3,9,Brazilian Lg
121366,6/7/2023 10:43:54,2,38,3.75,3,3,Latte
121367,6/7/2023 10:43:54,2,84,0.8,6,15,Chocolate syrup
121368,6/7/2023 10:44:03,2,40,3.75,3,3,Cappuccino
121375,6/7/2023 10:46:07,2,24,3,3,1,Our Old Time Diner Blend Lg
121381,6/7/2023 10:46:26,2,84,0.8,6,15,Chocolate syrup
121383,6/7/2023 10:46:35,2,24,3,3,1,Our Old Time Diner Blend Lg
121384,6/7/2023 10:47:22,2,37,3,3,3,Espresso shot
121399,6/7/2023 10:53:37,2,60,3.75,5,11,Sustainably Grown Organic Rg
121400,6/7/2023 10:53:47,2,37,3,3,3,Espresso shot
121401,6/7/2023 10:53:47,2,65,0.8,6,18,Sugar Free Vanilla syrup
121402,6/7/2023 10:53:47,2,55,4,9,4,Morning Sunrise Chai Lg
121408,6/7/2023 10:55:44,2,31,2.2,3,13,Ethiopia Sm
121409,6/7/2023 10:55:48,2,41,4.25,3,3,Cappuccino Lg
121412,6/7/2023 10:56:05,2,65,0.8,6,18,Sugar Free Vanilla syrup
121415,6/7/2023 10:58:28,2,26,3,3,9,Brazilian Rg
121417,6/7/2023 10:59:31,2,52,2.5,9,4,Traditional Blend Chai Rg
121435,6/7/2023 11:09:54,2,57,3.1,9,4,Spicy Eye Opener Chai Lg
121462,6/7/2023 11:28:54,2,23,2.5,3,1,Our Old Time Diner Blend Rg
121477,6/7/2023 11:44:48,2,45,3,9,7,Peppermint Lg
121482,6/7/2023 11:48:39,2,24,3,3,1,Our Old Time Diner Blend Lg
121488,6/7/2023 11:55:57,2,25,2.2,3,9,Brazilian Sm
121504,6/7/2023 12:11:26,2,43,3,9,7,Lemon Grass Lg
121510,6/7/2023 12:15:14,2,39,4.25,3,3,Latte Rg
121511,6/7/2023 12:15:14,2,64,0.8,6,15,Hazelnut syrup
121540,6/7/2023 12:38:40,2,45,3,9,7,Peppermint Lg
121545,6/7/2023 12:43:13,2,54,2.5,9,4,Morning Sunrise Chai Rg
121549,6/7/2023 12:45:11,2,44,2.5,9,7,Peppermint Rg
121550,6/7/2023 12:47:04,2,46,2.5,9,12,Serenity Green Tea Rg
121565,6/7/2023 12:59:25,2,38,3.75,3,3,Latte
121975,6/8/2023 7:31:23,2,29,2.5,3,13,Columbian Medium Roast Rg
121982,6/8/2023 7:34:59,2,38,3.75,3,3,Latte
121990,6/8/2023 7:38:35,2,45,3,9,7,Peppermint Lg
121991,6/8/2023 7:38:38,2,48,2.5,9,5,English Breakfast Rg
121994,6/8/2023 7:39:17,2,34,2.45,3,10,Jamaican Coffee River Sm
121995,6/8/2023 7:39:41,2,59,4.5,5,11,Dark chocolate Lg
122002,6/8/2023 7:44:24,2,49,3,9,5,English Breakfast Lg
122003,6/8/2023 7:44:43,2,48,2.5,9,5,English Breakfast Rg
122013,6/8/2023 7:49:19,2,59,4.5,5,11,Dark chocolate Lg
122014,6/8/2023 7:50:01,2,38,3.75,3,3,Latte
122025,6/8/2023 7:54:26,2,56,2.55,9,4,Spicy Eye Opener Chai Rg
122027,6/8/2023 7:55:11,2,22,2,3,1,Our Old Time Diner Blend Sm
122035,6/8/2023 7:56:32,2,48,2.5,9,5,English Breakfast Rg
122042,6/8/2023 7:59:20,2,54,2.5,9,4,Morning Sunrise Chai Rg
122054,6/8/2023 8:02:57,2,53,3,9,4,Traditional Blend Chai Lg
122058,6/8/2023 8:06:46,2,44,2.5,9,7,Peppermint Rg
122059,6/8/2023 8:06:52,2,54,2.5,9,4,Morning Sunrise Chai Rg
122063,6/8/2023 8:07:41,2,22,2,3,1,Our Old Time Diner Blend Sm
122065,6/8/2023 8:08:17,2,64,0.8,6,15,Hazelnut syrup
122070,6/8/2023 8:12:21,2,51,3,9,5,Earl Grey Lg
122079,6/8/2023 8:14:41,2,38,3.75,3,3,Latte
122080,6/8/2023 8:14:41,2,65,0.8,6,18,Sugar Free Vanilla syrup
122081,6/8/2023 8:15:18,2,45,3,9,7,Peppermint Lg
122088,6/8/2023 8:17:35,2,57,3.1,9,4,Spicy Eye Opener Chai Lg
122091,6/8/2023 8:18:10,2,22,2,3,1,Our Old Time Diner Blend Sm
122096,6/8/2023 8:21:00,2,33,3.5,3,13,Ethiopia Lg
122099,6/8/2023 8:22:29,2,45,3,9,7,Peppermint Lg
122100,6/8/2023 8:22:36,2,45,3,9,7,Peppermint Lg
122102,6/8/2023 8:22:37,2,65,0.8,6,18,Sugar Free Vanilla syrup
122103,6/8/2023 8:22:37,2,37,3,3,3,Espresso shot
122104,6/8/2023 8:22:50,2,56,2.55,9,4,Spicy Eye Opener Chai Rg
122106,6/8/2023 8:23:22,2,28,2,3,13,Columbian Medium Roast Sm
122110,6/8/2023 8:25:19,2,51,3,9,5,Earl Grey Lg
122128,6/8/2023 8:32:34,2,60,3.75,5,11,Sustainably Grown Organic Rg
122141,6/8/2023 8:39:36,2,53,3,9,4,Traditional Blend Chai Lg
122149,6/8/2023 8:42:08,2,48,2.5,9,5,English Breakfast Rg
122152,6/8/2023 8:43:05,2,51,3,9,5,Earl Grey Lg
122162,6/8/2023 8:48:59,2,56,2.55,9,4,Spicy Eye Opener Chai Rg
122163,6/8/2023 8:49:04,2,31,2.2,3,13,Ethiopia Sm
122165,6/8/2023 8:50:00,2,55,4,9,4,Morning Sunrise Chai Lg
122168,6/8/2023 8:50:36,2,46,2.5,9,12,Serenity Green Tea Rg
122169,6/8/2023 8:50:48,2,39,4.25,3,3,Latte Rg
122172,6/8/2023 8:51:30,2,61,4.75,5,11,Sustainably Grown Organic Lg
122186,6/8/2023 8:57:28,2,23,2.5,3,1,Our Old Time Diner Blend Rg
122196,6/8/2023 9:00:30,2,30,3,3,13,Columbian Medium Roast Lg
122204,6/8/2023 9:02:13,2,33,3.5,3,13,Ethiopia Lg
122211,6/8/2023 9:03:07,2,23,2.5,3,1,Our Old Time Diner Blend Rg
122214,6/8/2023 9:06:46,2,30,3,3,13,Columbian Medium Roast Lg
122218,6/8/2023 9:09:55,2,45,3,9,7,Peppermint Lg
122227,6/8/2023 9:13:06,2,1,18,4,17,Brazilian - Organic
122230,6/8/2023 9:13:44,2,42,2.5,9,7,Lemon Grass Rg
122232,6/8/2023 9:15:18,2,57,3.1,9,4,Spicy Eye Opener Chai Lg
122246,6/8/2023 9:20:44,2,33,3.5,3,13,Ethiopia Lg
122269,6/8/2023 9:27:32,2,33,3.5,3,13,Ethiopia Lg
122275,6/8/2023 9:33:31,2,52,2.5,9,4,Traditional Blend Chai Rg
122276,6/8/2023 9:33:37,2,50,2.5,9,5,Earl Grey Rg
122277,6/8/2023 9:33:37,2,34,2.45,3,10,Jamaican Coffee River Sm
122280,6/8/2023 9:35:01,2,60,3.75,5,11,Sustainably Grown Organic Rg
122293,6/8/2023 9:40:45,2,54,2.5,9,4,Morning Sunrise Chai Rg
122294,6/8/2023 9:41:01,2,29,2.5,3,13,Columbian Medium Roast Rg
122302,6/8/2023 9:50:57,2,36,3.75,3,10,Jamaican Coffee River Lg
122308,6/8/2023 9:53:07,2,32,3,3,13,Ethiopia Rg
122316,6/8/2023 9:56:09,2,55,4,9,4,Morning Sunrise Chai Lg
122318,6/8/2023 9:56:24,2,35,3.1,3,10,Jamaican Coffee River Rg
122332,6/8/2023 10:01:06,2,61,4.75,5,11,Sustainably Grown Organic Lg
122342,6/8/2023 10:03:26,2,63,0.8,6,15,Carmel syrup
122345,6/8/2023 10:04:00,2,50,2.5,9,5,Earl Grey Rg
122348,6/8/2023 10:05:17,2,51,3,9,5,Earl Grey Lg
122354,6/8/2023 10:10:11,2,36,3.75,3,10,Jamaican Coffee River Lg
122356,6/8/2023 10:10:20,2,64,0.8,6,15,Hazelnut syrup
122367,6/8/2023 10:13:56,2,43,3,9,7,Lemon Grass Lg
122373,6/8/2023 10:16:56,2,36,3.75,3,10,Jamaican Coffee River Lg
122377,6/8/2023 10:18:34,2,38,3.75,3,3,Latte
122378,6/8/2023 10:18:34,2,64,0.8,6,15,Hazelnut syrup
122380,6/8/2023 10:19:01,2,51,3,9,5,Earl Grey Lg
122385,6/8/2023 10:20:47,2,35,3.1,3,10,Jamaican Coffee River Rg
122393,6/8/2023 10:25:38,2,22,2,3,1,Our Old Time Diner Blend Sm
122401,6/8/2023 10:27:49,2,65,0.8,6,18,Sugar Free Vanilla syrup
122411,6/8/2023 10:29:17,2,26,3,3,9,Brazilian Rg
122414,6/8/2023 10:30:43,2,35,3.1,3,10,Jamaican Coffee River Rg
122418,6/8/2023 10:31:23,2,46,2.5,9,12,Serenity Green Tea Rg
122419,6/8/2023 10:32:28,2,51,3,9,5,Earl Grey Lg
122420,6/8/2023 10:32:44,2,50,2.5,9,5,Earl Grey Rg
122430,6/8/2023 10:38:44,2,58,3.5,5,11,Dark chocolate Rg
122435,6/8/2023 10:41:55,2,41,4.25,3,3,Cappuccino Lg
122440,6/8/2023 10:42:26,2,28,2,3,13,Columbian Medium Roast Sm
122448,6/8/2023 10:43:49,2,45,3,9,7,Peppermint Lg
122461,6/8/2023 10:44:37,2,47,3,9,12,Serenity Green Tea Lg
122469,6/8/2023 10:46:35,2,29,2.5,3,13,Columbian Medium Roast Rg
122472,6/8/2023 10:47:18,2,45,3,9,7,Peppermint Lg
122482,6/8/2023 10:50:15,2,61,4.75,5,11,Sustainably Grown Organic Lg
122487,6/8/2023 10:51:55,2,28,2,3,13,Columbian Medium Roast Sm
122488,6/8/2023 10:52:12,2,23,2.5,3,1,Our Old Time Diner Blend Rg
122492,6/8/2023 10:54:04,2,39,4.25,3,3,Latte Rg
122495,6/8/2023 10:54:37,2,31,2.2,3,13,Ethiopia Sm
122502,6/8/2023 10:59:39,2,23,2.5,3,1,Our Old Time Diner Blend Rg
122503,6/8/2023 10:59:59,2,26,3,3,9,Brazilian Rg
122506,6/8/2023 11:01:41,2,35,3.1,3,10,Jamaican Coffee River Rg
122544,6/8/2023 11:22:22,2,42,2.5,9,7,Lemon Grass Rg
122555,6/8/2023 11:26:18,2,52,2.5,9,4,Traditional Blend Chai Rg
122556,6/8/2023 11:26:44,2,34,2.45,3,10,Jamaican Coffee River Sm
122569,6/8/2023 11:31:02,2,55,4,9,4,Morning Sunrise Chai Lg
122572,6/8/2023 11:34:25,2,30,3,3,13,Columbian Medium Roast Lg
122575,6/8/2023 11:38:43,2,36,3.75,3,10,Jamaican Coffee River Lg
122580,6/8/2023 11:39:24,2,28,2,3,13,Columbian Medium Roast Sm
122587,6/8/2023 11:48:01,2,36,3.75,3,10,Jamaican Coffee River Lg
122598,6/8/2023 11:53:50,2,44,2.5,9,7,Peppermint Rg
122601,6/8/2023 11:55:04,2,22,2,3,1,Our Old Time Diner Blend Sm
122603,6/8/2023 11:55:21,2,52,2.5,9,4,Traditional Blend Chai Rg
122605,6/8/2023 11:57:13,2,46,2.5,9,12,Serenity Green Tea Rg
122610,6/8/2023 12:00:27,2,24,3,3,1,Our Old Time Diner Blend Lg
122612,6/8/2023 12:01:24,2,40,3.75,3,3,Cappuccino
122625,6/8/2023 12:11:38,2,33,3.5,3,13,Ethiopia Lg
122630,6/8/2023 12:15:13,2,54,2.5,9,4,Morning Sunrise Chai Rg
122631,6/8/2023 12:17:03,2,47,3,9,12,Serenity Green Tea Lg
122633,6/8/2023 12:18:18,2,51,3,9,5,Earl Grey Lg
122641,6/8/2023 12:25:55,2,54,2.5,9,4,Morning Sunrise Chai Rg
122645,6/8/2023 12:31:29,2,52,2.5,9,4,Traditional Blend Chai Rg
122663,6/8/2023 12:45:04,2,40,3.75,3,3,Cappuccino
122682,6/8/2023 13:03:03,2,59,4.5,5,11,Dark chocolate Lg
122696,6/8/2023 13:17:02,2,32,3,3,13,Ethiopia Rg
122706,6/8/2023 13:25:08,2,43,3,9,7,Lemon Grass Lg
122718,6/8/2023 13:33:50,2,24,3,3,1,Our Old Time Diner Blend Lg
122722,6/8/2023 13:35:32,2,49,3,9,5,English Breakfast Lg
122750,6/8/2023 14:01:00,2,61,4.75,5,11,Sustainably Grown Organic Lg
122766,6/8/2023 14:12:05,2,55,4,9,4,Morning Sunrise Chai Lg
122778,6/8/2023 14:22:31,2,57,3.1,9,4,Spicy Eye Opener Chai Lg
122785,6/8/2023 14:26:52,2,23,2.5,3,1,Our Old Time Diner Blend Rg
122787,6/8/2023 14:30:39,2,50,2.5,9,5,Earl Grey Rg
122788,6/8/2023 14:31:37,2,48,2.5,9,5,English Breakfast Rg
122838,6/8/2023 15:18:31,2,59,4.5,5,11,Dark chocolate Lg
122874,6/8/2023 15:51:16,2,52,2.5,9,4,Traditional Blend Chai Rg
122879,6/8/2023 15:55:30,2,50,2.5,9,5,Earl Grey Rg
122882,6/8/2023 15:59:08,2,40,3.75,3,3,Cappuccino
122921,6/8/2023 16:25:50,2,39,4.25,3,3,Latte Rg
122922,6/8/2023 16:25:50,2,65,0.8,6,18,Sugar Free Vanilla syrup
122927,6/8/2023 16:30:41,2,30,3,3,13,Columbian Medium Roast Lg
122931,6/8/2023 16:34:33,2,38,3.75,3,3,Latte
122941,6/8/2023 16:46:24,2,48,2.5,9,5,English Breakfast Rg
122944,6/8/2023 16:51:36,2,48,2.5,9,5,English Breakfast Rg
122946,6/8/2023 16:56:14,2,29,2.5,3,13,Columbian Medium Roast Rg
122953,6/8/2023 16:57:56,2,52,2.5,9,4,Traditional Blend Chai Rg
122965,6/8/2023 17:08:43,2,36,3.75,3,10,Jamaican Coffee River Lg
122969,6/8/2023 17:12:59,2,40,3.75,3,3,Cappuccino
123016,6/8/2023 18:01:54,2,35,3.1,3,10,Jamaican Coffee River Rg
123025,6/8/2023 18:07:40,2,35,3.1,3,10,Jamaican Coffee River Rg
123033,6/8/2023 18:21:16,2,23,2.5,3,1,Our Old Time Diner Blend Rg
123047,6/8/2023 18:32:55,2,54,2.5,9,4,Morning Sunrise Chai Rg
123051,6/8/2023 18:36:57,2,41,4.25,3,3,Cappuccino Lg
123071,6/8/2023 18:43:43,2,23,2.5,3,1,Our Old Time Diner Blend Rg
123085,6/8/2023 18:52:24,2,55,4,9,4,Morning Sunrise Chai Lg
123089,6/8/2023 18:53:36,2,52,2.5,9,4,Traditional Blend Chai Rg
123091,6/8/2023 18:55:41,2,48,2.5,9,5,English Breakfast Rg
123093,6/8/2023 18:58:41,2,31,2.2,3,13,Ethiopia Sm
123103,6/8/2023 19:07:30,2,60,3.75,5,11,Sustainably Grown Organic Rg
123104,6/8/2023 19:08:19,2,51,3,9,5,Earl Grey Lg
123120,6/8/2023 19:20:15,2,41,4.25,3,3,Cappuccino Lg
123121,6/8/2023 19:20:15,2,65,0.8,6,18,Sugar Free Vanilla syrup
123131,6/8/2023 19:27:54,2,48,2.5,9,5,English Breakfast Rg
123137,6/8/2023 19:32:45,2,42,2.5,9,7,Lemon Grass Rg
123141,6/8/2023 19:43:55,2,56,2.55,9,4,Spicy Eye Opener Chai Rg
123161,6/8/2023 20:00:00,2,23,2.5,3,1,Our Old Time Diner Blend Rg
123163,6/8/2023 20:03:08,2,42,2.5,9,7,Lemon Grass Rg
123166,6/8/2023 20:15:36,2,47,3,9,12,Serenity Green Tea Lg
123167,6/8/2023 20:17:45,2,51,3,9,5,Earl Grey Lg
123168,6/8/2023 20:18:39,2,50,2.5,9,5,Earl Grey Rg
123273,6/9/2023 7:36:32,2,31,2.2,3,13,Ethiopia Sm
123280,6/9/2023 7:38:30,2,37,3,3,3,Espresso shot
123281,6/9/2023 7:38:30,2,65,0.8,6,18,Sugar Free Vanilla syrup
123283,6/9/2023 7:40:37,2,26,3,3,9,Brazilian Rg
123287,6/9/2023 7:42:57,2,26,3,3,9,Brazilian Rg
123299,6/9/2023 7:46:22,2,22,2,3,1,Our Old Time Diner Blend Sm
123302,6/9/2023 7:47:26,2,26,3,3,9,Brazilian Rg
123303,6/9/2023 7:47:35,2,35,3.1,3,10,Jamaican Coffee River Rg
123305,6/9/2023 7:47:50,2,42,2.5,9,7,Lemon Grass Rg
123312,6/9/2023 7:50:50,2,38,3.75,3,3,Latte
123319,6/9/2023 7:52:13,2,54,2.5,9,4,Morning Sunrise Chai Rg
123321,6/9/2023 7:52:18,2,41,4.25,3,3,Cappuccino Lg
123324,6/9/2023 7:52:52,2,34,2.45,3,10,Jamaican Coffee River Sm
123326,6/9/2023 7:53:15,2,22,2,3,1,Our Old Time Diner Blend Sm
123332,6/9/2023 7:54:53,2,28,2,3,13,Columbian Medium Roast Sm
123333,6/9/2023 7:55:02,2,43,3,9,7,Lemon Grass Lg
123343,6/9/2023 7:57:28,2,38,3.75,3,3,Latte
123347,6/9/2023 7:58:31,2,43,3,9,7,Lemon Grass Lg
123356,6/9/2023 8:01:24,2,59,4.5,5,11,Dark chocolate Lg
123364,6/9/2023 8:05:00,2,47,3,9,12,Serenity Green Tea Lg
123370,6/9/2023 8:06:33,2,43,3,9,7,Lemon Grass Lg
123374,6/9/2023 8:08:00,2,22,2,3,1,Our Old Time Diner Blend Sm
123379,6/9/2023 8:10:31,2,49,3,9,5,English Breakfast Lg
123381,6/9/2023 8:11:40,2,22,2,3,1,Our Old Time Diner Blend Sm
123386,6/9/2023 8:14:07,2,29,2.5,3,13,Columbian Medium Roast Rg
123388,6/9/2023 8:14:37,2,25,2.2,3,9,Brazilian Sm
123402,6/9/2023 8:16:23,2,61,4.75,5,11,Sustainably Grown Organic Lg
123407,6/9/2023 8:16:39,2,38,3.75,3,3,Latte
123411,6/9/2023 8:18:24,2,57,3.1,9,4,Spicy Eye Opener Chai Lg
123416,6/9/2023 8:19:31,2,44,2.5,9,7,Peppermint Rg
123418,6/9/2023 8:19:57,2,29,2.5,3,13,Columbian Medium Roast Rg
123431,6/9/2023 8:24:28,2,36,3.75,3,10,Jamaican Coffee River Lg
123432,6/9/2023 8:25:34,2,61,4.75,5,11,Sustainably Grown Organic Lg
123434,6/9/2023 8:26:18,2,39,4.25,3,3,Latte Rg
123446,6/9/2023 8:33:55,2,53,3,9,4,Traditional Blend Chai Lg
123447,6/9/2023 8:33:59,2,44,2.5,9,7,Peppermint Rg
123470,6/9/2023 8:41:33,2,25,2.2,3,9,Brazilian Sm
123478,6/9/2023 8:44:28,2,34,2.45,3,10,Jamaican Coffee River Sm
123493,6/9/2023 8:51:20,2,54,2.5,9,4,Morning Sunrise Chai Rg
123506,6/9/2023 8:57:53,2,41,4.25,3,3,Cappuccino Lg
123509,6/9/2023 8:59:11,2,43,3,9,7,Lemon Grass Lg
123522,6/9/2023 9:04:04,2,23,2.5,3,1,Our Old Time Diner Blend Rg
123529,6/9/2023 9:06:38,2,28,2,3,13,Columbian Medium Roast Sm
123541,6/9/2023 9:12:02,2,51,3,9,5,Earl Grey Lg
123546,6/9/2023 9:14:45,2,58,3.5,5,11,Dark chocolate Rg
123548,6/9/2023 9:16:24,2,47,3,9,12,Serenity Green Tea Lg
123552,6/9/2023 9:17:49,2,38,3.75,3,3,Latte
123557,6/9/2023 9:19:12,2,59,4.5,5,11,Dark chocolate Lg
123559,6/9/2023 9:19:32,2,42,2.5,9,7,Lemon Grass Rg
123563,6/9/2023 9:21:52,2,40,3.75,3,3,Cappuccino
123567,6/9/2023 9:22:31,2,58,3.5,5,11,Dark chocolate Rg
123582,6/9/2023 9:27:08,2,50,2.5,9,5,Earl Grey Rg
123583,6/9/2023 9:27:22,2,39,4.25,3,3,Latte Rg
123584,6/9/2023 9:27:26,2,59,4.5,5,11,Dark chocolate Lg
123614,6/9/2023 9:34:41,2,58,3.5,5,11,Dark chocolate Rg
123624,6/9/2023 9:40:12,2,51,3,9,5,Earl Grey Lg
123636,6/9/2023 9:42:18,2,31,2.2,3,13,Ethiopia Sm
123645,6/9/2023 9:43:55,2,63,0.8,6,15,Carmel syrup
123648,6/9/2023 9:44:13,2,61,4.75,5,11,Sustainably Grown Organic Lg
123653,6/9/2023 9:46:21,2,50,2.5,9,5,Earl Grey Rg
123654,6/9/2023 9:47:25,2,24,3,3,1,Our Old Time Diner Blend Lg
123663,6/9/2023 9:49:31,2,32,3,3,13,Ethiopia Rg
123670,6/9/2023 9:52:41,2,31,2.2,3,13,Ethiopia Sm
123673,6/9/2023 9:53:07,2,33,3.5,3,13,Ethiopia Lg
123677,6/9/2023 9:53:48,2,25,2.2,3,9,Brazilian Sm
123683,6/9/2023 9:55:14,2,45,3,9,7,Peppermint Lg
123690,6/9/2023 9:56:13,2,47,3,9,12,Serenity Green Tea Lg
123700,6/9/2023 9:59:58,2,34,2.45,3,10,Jamaican Coffee River Sm
123705,6/9/2023 10:02:26,2,41,4.25,3,3,Cappuccino Lg
123707,6/9/2023 10:02:54,2,38,3.75,3,3,Latte
123715,6/9/2023 10:04:06,2,52,2.5,9,4,Traditional Blend Chai Rg
123721,6/9/2023 10:06:02,2,41,4.25,3,3,Cappuccino Lg
123732,6/9/2023 10:08:04,2,52,2.5,9,4,Traditional Blend Chai Rg
123736,6/9/2023 10:08:47,2,31,2.2,3,13,Ethiopia Sm
123737,6/9/2023 10:09:08,2,38,3.75,3,3,Latte
123746,6/9/2023 10:12:31,2,59,4.5,5,11,Dark chocolate Lg
123749,6/9/2023 10:14:36,2,51,3,9,5,Earl Grey Lg
123750,6/9/2023 10:14:36,2,83,14,2,23,I Need My Bean! Latte cup
123751,6/9/2023 10:15:05,2,32,3,3,13,Ethiopia Rg
123753,6/9/2023 10:15:19,2,39,4.25,3,3,Latte Rg
123758,6/9/2023 10:17:26,2,46,2.5,9,12,Serenity Green Tea Rg
123780,6/9/2023 10:20:57,2,57,3.1,9,4,Spicy Eye Opener Chai Lg
123788,6/9/2023 10:22:01,2,43,3,9,7,Lemon Grass Lg
123790,6/9/2023 10:24:08,2,50,2.5,9,5,Earl Grey Rg
123800,6/9/2023 10:27:51,2,52,2.5,9,4,Traditional Blend Chai Rg
123807,6/9/2023 10:28:38,2,40,3.75,3,3,Cappuccino
123812,6/9/2023 10:31:13,2,43,3,9,7,Lemon Grass Lg
123818,6/9/2023 10:33:21,2,42,2.5,9,7,Lemon Grass Rg
123822,6/9/2023 10:35:15,2,61,4.75,5,11,Sustainably Grown Organic Lg
123827,6/9/2023 10:38:57,2,22,2,3,1,Our Old Time Diner Blend Sm
123829,6/9/2023 10:39:04,2,56,2.55,9,4,Spicy Eye Opener Chai Rg
123831,6/9/2023 10:39:58,2,24,3,3,1,Our Old Time Diner Blend Lg
123834,6/9/2023 10:43:08,2,59,4.5,5,11,Dark chocolate Lg
123837,6/9/2023 10:43:32,2,33,3.5,3,13,Ethiopia Lg
123840,6/9/2023 10:43:58,2,54,2.5,9,4,Morning Sunrise Chai Rg
123859,6/9/2023 10:48:19,2,60,3.75,5,11,Sustainably Grown Organic Rg
123862,6/9/2023 10:49:56,2,33,3.5,3,13,Ethiopia Lg
123864,6/9/2023 10:50:10,2,28,2,3,13,Columbian Medium Roast Sm
123867,6/9/2023 10:50:52,2,61,4.75,5,11,Sustainably Grown Organic Lg
123875,6/9/2023 10:52:20,2,25,2.2,3,9,Brazilian Sm
123885,6/9/2023 10:53:31,2,35,3.1,3,10,Jamaican Coffee River Rg
123888,6/9/2023 10:53:39,2,44,2.5,9,7,Peppermint Rg
123893,6/9/2023 10:55:08,2,34,2.45,3,10,Jamaican Coffee River Sm
123895,6/9/2023 10:55:55,2,41,4.25,3,3,Cappuccino Lg
123896,6/9/2023 10:55:55,2,82,12,2,23,I Need My Bean! Diner mug
123922,6/9/2023 11:11:52,2,46,2.5,9,12,Serenity Green Tea Rg
123949,6/9/2023 11:25:49,2,32,3,3,13,Ethiopia Rg
123957,6/9/2023 11:29:57,2,56,2.55,9,4,Spicy Eye Opener Chai Rg
123958,6/9/2023 11:32:47,2,31,2.2,3,13,Ethiopia Sm
123962,6/9/2023 11:50:16,2,28,2,3,13,Columbian Medium Roast Sm
123971,6/9/2023 11:59:55,2,35,3.1,3,10,Jamaican Coffee River Rg
123974,6/9/2023 12:06:31,2,53,3,9,4,Traditional Blend Chai Lg
123981,6/9/2023 12:11:08,2,64,0.8,6,15,Hazelnut syrup
123987,6/9/2023 12:15:31,2,29,2.5,3,13,Columbian Medium Roast Rg
123997,6/9/2023 12:21:59,2,31,2.2,3,13,Ethiopia Sm
124001,6/9/2023 12:34:43,2,28,2,3,13,Columbian Medium Roast Sm
124004,6/9/2023 12:38:51,2,23,2.5,3,1,Our Old Time Diner Blend Rg
124005,6/9/2023 12:42:04,2,59,4.5,5,11,Dark chocolate Lg
124021,6/9/2023 12:48:28,2,54,2.5,9,4,Morning Sunrise Chai Rg
124047,6/9/2023 13:15:18,2,60,3.75,5,11,Sustainably Grown Organic Rg
124074,6/9/2023 13:54:43,2,47,3,9,12,Serenity Green Tea Lg
124096,6/9/2023 14:06:48,2,30,3,3,13,Columbian Medium Roast Lg
124098,6/9/2023 14:11:09,2,38,3.75,3,3,Latte
124099,6/9/2023 14:16:50,2,42,2.5,9,7,Lemon Grass Rg
124119,6/9/2023 14:32:27,2,32,3,3,13,Ethiopia Rg
124122,6/9/2023 14:36:51,2,25,2.2,3,9,Brazilian Sm
